id,title,category,date,type,longitude,latitude,geometry_count
EONET_6203,Tropical Storm Javier,Severe Storms,2022-09-04T06:00:00Z,Point,-117.9,27.0,9
EONET_6168,Tropical Storm Ivette,Severe Storms,2022-08-15T18:00:00Z,Point,-113.7,17.7,5
EONET_6168,Tropical Storm Ivette,Severe Storms,2022-08-16T00:00:00Z,Point,-114.2,17.7,5
EONET_6168,Tropical Storm Ivette,Severe Storms,2022-08-16T06:00:00Z,Point,-114.3,17.2,5
EONET_6168,Tropical Storm Ivette,Severe Storms,2022-08-16T12:00:00Z,Point,-114.4,17.2,5
EONET_6168,Tropical Storm Ivette,Severe Storms,2022-08-16T18:00:00Z,Point,-114.9,17.2,5
EONET_6159,Hurricane Howard,Severe Storms,2022-08-07T18:00:00Z,Point,-110.4,17.2,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-08T00:00:00Z,Point,-111.3,18.0,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-08T06:00:00Z,Point,-112.2,18.8,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-08T12:00:00Z,Point,-113.1,19.8,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-08T18:00:00Z,Point,-113.9,20.3,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-09T00:00:00Z,Point,-114.8,20.9,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-09T06:00:00Z,Point,-115.7,21.4,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-09T12:00:00Z,Point,-116.5,21.9,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-09T18:00:00Z,Point,-117.3,22.3,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-10T00:00:00Z,Point,-118.0,22.9,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-10T06:00:00Z,Point,-118.8,23.3,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-10T12:00:00Z,Point,-119.8,23.6,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-10T18:00:00Z,Point,-120.9,23.8,14
EONET_6159,Hurricane Howard,Severe Storms,2022-08-11T00:00:00Z,Point,-121.9,24.0,14
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-27T18:00:00Z,Point,-115.3,16.4,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-28T00:00:00Z,Point,-116.2,16.3,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-28T06:00:00Z,Point,-117.1,15.9,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-28T12:00:00Z,Point,-118.3,15.9,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-28T18:00:00Z,Point,-119.5,15.7,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-29T00:00:00Z,Point,-120.3,15.6,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-29T06:00:00Z,Point,-121.2,15.4,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-29T12:00:00Z,Point,-122.6,15.2,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-29T18:00:00Z,Point,-123.6,14.8,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-30T00:00:00Z,Point,-124.7,14.6,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-30T06:00:00Z,Point,-125.5,14.3,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-30T12:00:00Z,Point,-126.4,14.1,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-30T18:00:00Z,Point,-127.3,13.7,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-31T00:00:00Z,Point,-128.2,13.5,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-31T06:00:00Z,Point,-129.0,13.4,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-31T12:00:00Z,Point,-129.5,13.1,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-07-31T18:00:00Z,Point,-129.9,12.7,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-01T00:00:00Z,Point,-130.0,12.7,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-01T06:00:00Z,Point,-130.1,12.8,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-01T12:00:00Z,Point,-130.4,13.2,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-01T18:00:00Z,Point,-130.9,13.3,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-02T00:00:00Z,Point,-131.3,13.3,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-02T06:00:00Z,Point,-131.2,13.5,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-02T12:00:00Z,Point,-130.6,13.9,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-02T18:00:00Z,Point,-130.4,14.4,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-03T00:00:00Z,Point,-130.1,15.0,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-03T06:00:00Z,Point,-129.6,15.7,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-03T12:00:00Z,Point,-129.3,16.5,29
EONET_6137,Tropical Storm Georgette,Severe Storms,2022-08-03T18:00:00Z,Point,-129.2,17.2,29
EONET_6136,Hurricane Frank,Severe Storms,2022-07-26T12:00:00Z,Point,-102.0,11.5,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-26T18:00:00Z,Point,-103.0,11.6,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-27T00:00:00Z,Point,-103.8,11.7,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-27T06:00:00Z,Point,-104.6,11.9,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-27T12:00:00Z,Point,-105.4,12.3,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-27T18:00:00Z,Point,-106.3,12.4,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-28T00:00:00Z,Point,-107.5,12.6,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-28T06:00:00Z,Point,-108.5,12.8,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-28T12:00:00Z,Point,-109.6,13.0,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-28T18:00:00Z,Point,-110.6,12.9,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-29T00:00:00Z,Point,-111.3,13.0,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-29T06:00:00Z,Point,-111.8,13.3,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-29T12:00:00Z,Point,-112.6,14.1,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-29T18:00:00Z,Point,-113.3,14.5,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-30T00:00:00Z,Point,-114.4,14.8,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-30T06:00:00Z,Point,-115.0,15.6,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-30T12:00:00Z,Point,-115.8,16.2,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-30T18:00:00Z,Point,-116.6,16.8,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-31T00:00:00Z,Point,-117.3,17.6,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-31T06:00:00Z,Point,-118.2,18.3,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-31T12:00:00Z,Point,-119.0,18.9,30
EONET_6136,Hurricane Frank,Severe Storms,2022-07-31T18:00:00Z,Point,-119.8,19.7,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-01T00:00:00Z,Point,-120.4,20.4,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-01T06:00:00Z,Point,-121.2,21.3,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-01T12:00:00Z,Point,-122.2,22.0,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-01T18:00:00Z,Point,-123.0,22.4,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-02T00:00:00Z,Point,-123.6,23.0,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-02T06:00:00Z,Point,-124.4,23.6,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-02T12:00:00Z,Point,-125.1,24.4,30
EONET_6136,Hurricane Frank,Severe Storms,2022-08-02T18:00:00Z,Point,-125.6,25.2,30
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-16T00:00:00Z,Point,-101.6,13.0,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-16T06:00:00Z,Point,-102.5,13.4,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-16T12:00:00Z,Point,-103.3,13.8,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-16T18:00:00Z,Point,-103.9,14.1,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-17T00:00:00Z,Point,-104.6,14.5,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-17T06:00:00Z,Point,-105.4,14.9,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-17T12:00:00Z,Point,-106.5,15.4,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-17T18:00:00Z,Point,-107.4,15.9,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-18T00:00:00Z,Point,-108.1,16.5,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-18T06:00:00Z,Point,-109.2,17.3,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-18T12:00:00Z,Point,-110.5,17.8,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-18T18:00:00Z,Point,-111.9,18.1,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-19T00:00:00Z,Point,-113.0,18.2,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-19T06:00:00Z,Point,-114.2,18.4,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-19T12:00:00Z,Point,-115.1,18.8,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-19T18:00:00Z,Point,-116.3,19.3,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-20T00:00:00Z,Point,-117.4,20.0,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-20T06:00:00Z,Point,-118.8,20.4,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-20T12:00:00Z,Point,-120.1,20.9,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-20T18:00:00Z,Point,-121.6,21.4,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-21T00:00:00Z,Point,-122.7,21.7,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-21T06:00:00Z,Point,-123.8,22.1,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-21T12:00:00Z,Point,-125.0,22.6,24
EONET_6120,Hurricane Estelle,Severe Storms,2022-07-21T18:00:00Z,Point,-126.0,22.3,24
EONET_6111,Hurricane Darby,Severe Storms,2022-07-09T18:00:00Z,Point,-112.8,14.2,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-10T00:00:00Z,Point,-114.2,14.3,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-10T06:00:00Z,Point,-115.5,14.3,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-10T12:00:00Z,Point,-116.8,14.3,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-10T18:00:00Z,Point,-118.4,14.4,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-11T00:00:00Z,Point,-119.9,14.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-11T06:00:00Z,Point,-121.2,14.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-11T12:00:00Z,Point,-122.8,14.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-11T18:00:00Z,Point,-124.3,14.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-12T00:00:00Z,Point,-125.9,14.8,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-12T06:00:00Z,Point,-127.4,14.7,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-12T12:00:00Z,Point,-129.0,14.7,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-12T18:00:00Z,Point,-130.5,14.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-13T00:00:00Z,Point,-132.0,14.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-13T06:00:00Z,Point,-133.3,14.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-13T12:00:00Z,Point,-134.7,14.8,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-13T18:00:00Z,Point,-136.0,15.1,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-14T00:00:00Z,Point,-137.5,15.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-14T06:00:00Z,Point,-138.9,16.0,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-14T12:00:00Z,Point,-140.2,16.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-14T18:00:00Z,Point,-141.4,16.9,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-15T00:00:00Z,Point,-142.7,17.4,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-15T06:00:00Z,Point,-144.1,17.4,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-15T12:00:00Z,Point,-145.4,17.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-15T18:00:00Z,Point,-146.8,17.6,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-16T00:00:00Z,Point,-148.5,17.7,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-16T06:00:00Z,Point,-150.3,17.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-16T12:00:00Z,Point,-152.3,17.5,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-16T18:00:00Z,Point,-154.5,17.7,30
EONET_6111,Hurricane Darby,Severe Storms,2022-07-17T00:00:00Z,Point,-156.5,17.7,30
EONET_6101,Tropical Storm Colin,Severe Storms,2022-07-02T09:00:00Z,Point,-79.5,33.2,5
EONET_6101,Tropical Storm Colin,Severe Storms,2022-07-02T15:00:00Z,Point,-79.0,33.7,5
EONET_6101,Tropical Storm Colin,Severe Storms,2022-07-02T21:00:00Z,Point,-78.6,34.0,5
EONET_6101,Tropical Storm Colin,Severe Storms,2022-07-03T03:00:00Z,Point,-77.8,34.4,5
EONET_6101,Tropical Storm Colin,Severe Storms,2022-07-03T09:00:00Z,Point,-77.0,35.2,5
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-01T03:00:00Z,Point,-77.7,11.8,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-01T09:00:00Z,Point,-79.2,11.5,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-01T15:00:00Z,Point,-81.0,11.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-01T21:00:00Z,Point,-82.5,11.3,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-02T03:00:00Z,Point,-83.8,10.9,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-02T09:00:00Z,Point,-85.1,11.3,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-02T12:00:00Z,Point,-85.8,11.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-02T18:00:00Z,Point,-87.4,11.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-03T00:00:00Z,Point,-88.9,11.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-03T06:00:00Z,Point,-90.4,11.5,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-03T12:00:00Z,Point,-91.9,11.8,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-03T18:00:00Z,Point,-93.5,12.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-04T00:00:00Z,Point,-94.7,12.9,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-04T06:00:00Z,Point,-96.4,13.4,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-04T12:00:00Z,Point,-98.2,13.6,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-04T18:00:00Z,Point,-99.5,13.7,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-05T00:00:00Z,Point,-100.8,14.3,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-05T06:00:00Z,Point,-102.4,14.8,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-05T12:00:00Z,Point,-103.7,15.1,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-05T18:00:00Z,Point,-105.1,15.4,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-06T00:00:00Z,Point,-106.4,15.6,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-06T06:00:00Z,Point,-107.6,15.8,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-06T12:00:00Z,Point,-108.4,16.0,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-06T18:00:00Z,Point,-109.5,16.3,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-07T00:00:00Z,Point,-110.7,16.7,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-07T06:00:00Z,Point,-111.7,17.0,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-07T12:00:00Z,Point,-113.1,17.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-07T18:00:00Z,Point,-114.5,17.5,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-08T00:00:00Z,Point,-116.1,18.0,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-08T06:00:00Z,Point,-117.7,18.0,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-08T12:00:00Z,Point,-119.5,18.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-08T18:00:00Z,Point,-120.9,18.5,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-09T00:00:00Z,Point,-122.8,19.0,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-09T06:00:00Z,Point,-124.6,19.2,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-09T12:00:00Z,Point,-126.7,19.4,36
EONET_6100,Hurricane Bonnie,Severe Storms,2022-07-09T18:00:00Z,Point,-128.5,19.5,36
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-17T12:00:00Z,Point,-89.4,11.5,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-17T18:00:00Z,Point,-89.4,11.7,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-18T00:00:00Z,Point,-89.1,11.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-18T06:00:00Z,Point,-89.3,12.4,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-18T12:00:00Z,Point,-89.8,12.8,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-18T18:00:00Z,Point,-90.1,12.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-19T00:00:00Z,Point,-90.2,13.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-19T06:00:00Z,Point,-90.9,13.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-19T12:00:00Z,Point,-91.9,12.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-19T18:00:00Z,Point,-93.1,12.7,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-20T00:00:00Z,Point,-93.6,12.4,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-20T06:00:00Z,Point,-93.9,12.0,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-20T12:00:00Z,Point,-94.4,11.7,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-20T18:00:00Z,Point,-95.8,11.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-21T00:00:00Z,Point,-96.9,11.8,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-21T06:00:00Z,Point,-98.0,11.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-21T12:00:00Z,Point,-98.9,11.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-21T18:00:00Z,Point,-100.8,12.3,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-22T00:00:00Z,Point,-101.4,12.8,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-22T06:00:00Z,Point,-102.5,13.2,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-22T12:00:00Z,Point,-103.4,13.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-22T18:00:00Z,Point,-103.9,13.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-23T00:00:00Z,Point,-104.1,13.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-23T06:00:00Z,Point,-104.7,15.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-23T12:00:00Z,Point,-105.6,15.8,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-23T18:00:00Z,Point,-106.4,16.2,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-24T00:00:00Z,Point,-107.2,16.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-24T06:00:00Z,Point,-108.1,16.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-24T12:00:00Z,Point,-108.8,17.0,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-24T18:00:00Z,Point,-108.7,17.0,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-25T00:00:00Z,Point,-109.3,17.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-25T06:00:00Z,Point,-109.8,17.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-25T12:00:00Z,Point,-110.4,18.3,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-25T18:00:00Z,Point,-111.2,18.5,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-26T00:00:00Z,Point,-112.2,18.9,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-26T06:00:00Z,Point,-112.7,19.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-26T12:00:00Z,Point,-113.3,19.0,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-26T18:00:00Z,Point,-113.8,19.4,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-27T00:00:00Z,Point,-114.6,19.8,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-27T06:00:00Z,Point,-115.5,20.2,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-27T12:00:00Z,Point,-116.4,20.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-27T18:00:00Z,Point,-117.5,20.7,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-28T00:00:00Z,Point,-118.3,21.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-28T06:00:00Z,Point,-119.1,21.6,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-28T12:00:00Z,Point,-120.0,22.1,46
EONET_6089,Tropical Storm Celia,Severe Storms,2022-06-28T18:00:00Z,Point,-120.9,22.4,46
EONET_6084,Hurricane Blas,Severe Storms,2022-06-14T06:00:00Z,Point,-102.4,13.5,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-14T12:00:00Z,Point,-102.1,13.8,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-14T18:00:00Z,Point,-102.0,14.5,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-15T00:00:00Z,Point,-102.1,14.9,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-15T06:00:00Z,Point,-102.4,15.3,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-15T12:00:00Z,Point,-102.7,15.0,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-15T18:00:00Z,Point,-102.9,15.0,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-16T00:00:00Z,Point,-103.3,15.2,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-16T06:00:00Z,Point,-103.7,15.6,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-16T12:00:00Z,Point,-104.3,15.8,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-16T18:00:00Z,Point,-105.1,16.0,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-17T00:00:00Z,Point,-106.0,16.4,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-17T06:00:00Z,Point,-106.9,16.8,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-17T12:00:00Z,Point,-108.4,17.6,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-17T18:00:00Z,Point,-109.5,17.3,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-18T00:00:00Z,Point,-109.9,17.5,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-18T06:00:00Z,Point,-110.5,17.7,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-18T12:00:00Z,Point,-110.8,17.9,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-18T18:00:00Z,Point,-111.3,18.3,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-19T00:00:00Z,Point,-111.6,18.6,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-19T06:00:00Z,Point,-112.1,18.8,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-19T12:00:00Z,Point,-112.8,19.0,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-19T18:00:00Z,Point,-112.3,19.1,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-20T00:00:00Z,Point,-112.7,19.1,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-20T06:00:00Z,Point,-113.1,19.1,26
EONET_6084,Hurricane Blas,Severe Storms,2022-06-20T12:00:00Z,Point,-113.3,19.2,26
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-28T09:00:00Z,Point,-98.1,12.9,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-28T15:00:00Z,Point,-98.4,13.2,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-28T21:00:00Z,Point,-98.1,13.8,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-29T00:00:00Z,Point,-98.6,13.8,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-29T06:00:00Z,Point,-98.8,14.0,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-29T12:00:00Z,Point,-99.1,14.0,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-29T18:00:00Z,Point,-98.8,14.0,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-30T00:00:00Z,Point,-98.4,14.3,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-30T06:00:00Z,Point,-98.0,14.6,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-30T12:00:00Z,Point,-97.4,15.1,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-30T18:00:00Z,Point,-96.9,15.4,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-31T00:00:00Z,Point,-96.4,15.9,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-31T06:00:00Z,Point,-95.8,16.5,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-05-31T12:00:00Z,Point,-95.3,17.0,31
EONET_6071,Hurricane Agatha/Alex,Severe Storms,2022-06-02T21:00:00Z,Point,-87.5,21.4,31
